planet_id,star_type,star_teff_k,star_magnitude_j,planet_radius_re,distance_pc,equilibrium_temp_k,in_habitable_zone,atmosphere_type,cloud_fraction,scale_height_km,o2_ch4_ratio,n_transits,broadband_snr,is_detected,noise_floor_ppm,transit_duration_h
4103,M,3671.911629469536,9.801223435831202,2.247629252251007,34.9457866921636,501.03523343281637,False,abiotic_o2,0.5921975761628063,6.570156256720335,1000.0,5,8.497285682914766,True,28.618251794552485,1.833727804237875
4103,M,3671.911629469536,9.801223435831202,2.247629252251007,34.9457866921636,501.03523343281637,False,abiotic_o2,0.5921975761628063,6.570156256720335,1000.0,10,10.47045563260252,True,24.68809930900128,1.833727804237875
4103,M,3671.911629469536,9.801223435831202,2.247629252251007,34.9457866921636,501.03523343281637,False,abiotic_o2,0.5921975761628063,6.570156256720335,1000.0,20,12.257785109929623,True,22.466667666484792,1.833727804237875
4104,M,3002.9161991201213,11.317948165887682,1.432528401508311,47.497621619017934,243.53571966079588,True,high_co2,0.23169130486330777,10.426175772417576,0.01,5,104.95784221023817,True,48.85125127594909,1.5096234075019361
4104,M,3002.9161991201213,11.317948165887682,1.432528401508311,47.497621619017934,243.53571966079588,True,high_co2,0.23169130486330777,10.426175772417576,0.01,10,136.38431034528918,True,37.304324527095694,1.5096234075019361
4104,M,3002.9161991201213,11.317948165887682,1.432528401508311,47.497621619017934,243.53571966079588,True,high_co2,0.23169130486330777,10.426175772417576,0.01,20,169.76565795478356,True,29.923316337046003,1.5096234075019361
4105,K,3734.573964240125,8.337605950484583,3.081995691546555,45.842307239735256,260.0304364751605,True,abiotic_o2,0.22354337328572318,7.269050245153318,1000.0,5,37.64454802570237,True,21.265709296763628,3.825014531883924
4105,K,3734.573964240125,8.337605950484583,3.081995691546555,45.842307239735256,260.0304364751605,True,abiotic_o2,0.22354337328572318,7.269050245153318,1000.0,10,40.23647906353911,True,20.642558353455286,3.825014531883924
4105,K,3734.573964240125,8.337605950484583,3.081995691546555,45.842307239735256,260.0304364751605,True,abiotic_o2,0.22354337328572318,7.269050245153318,1000.0,20,41.81143146887198,True,20.323716193472883,3.825014531883924
4106,K,4742.892287836389,7.759265051363653,1.3149129584777655,46.53750812442781,1099.7771982974498,False,earth_like,0.6234500187617704,10.281791527444721,1.0,5,21.115193250171213,True,21.39081881266575,1.9759581521965461
4106,K,4742.892287836389,7.759265051363653,1.3149129584777655,46.53750812442781,1099.7771982974498,False,earth_like,0.6234500187617704,10.281791527444721,1.0,10,21.787085308666683,True,20.707089727329212,1.9759581521965461
4106,K,4742.892287836389,7.759265051363653,1.3149129584777655,46.53750812442781,1099.7771982974498,False,earth_like,0.6234500187617704,10.281791527444721,1.0,20,22.164316307399012,True,20.35661520374635,1.9759581521965461
4107,M,3325.395575818402,10.208971832869924,1.3107762626021473,35.74566634778423,625.2861584539228,False,earth_like,0.42033711259476825,9.128494910399793,1.0,5,45.08865269910406,True,39.34848428438816,0.964812672806542
4107,M,3325.395575818402,10.208971832869924,1.3107762626021473,35.74566634778423,625.2861584539228,False,earth_like,0.42033711259476825,9.128494910399793,1.0,10,54.95163873915574,True,31.211401891228064,0.964812672806542
4107,M,3325.395575818402,10.208971832869924,1.3107762626021473,35.74566634778423,625.2861584539228,False,earth_like,0.42033711259476825,9.128494910399793,1.0,20,63.34723903156143,True,26.20518949565764,0.964812672806542
4108,M,2591.0844469136905,9.7655610925346,1.136818569266981,19.01215663184764,133.21397990015097,False,earth_like,0.5123562762437706,7.5488356321202374,1.0,5,87.61133357848168,True,27.112393657371094,1.853894136544441
4108,M,2591.0844469136905,9.7655610925346,1.136818569266981,19.01215663184764,133.21397990015097,False,earth_like,0.5123562762437706,7.5488356321202374,1.0,10,96.67919680952637,True,23.823125357443665,1.853894136544441
4108,M,2591.0844469136905,9.7655610925346,1.136818569266981,19.01215663184764,133.21397990015097,False,earth_like,0.5123562762437706,7.5488356321202374,1.0,20,102.78892892177352,True,21.994789984597883,1.853894136544441
4109,K,4267.009841082447,7.549075468887272,0.792171833308938,37.710505210532254,1127.4923548342106,False,abiotic_o2,0.6410846653359878,9.897594241019714,1000.0,5,4.22925555814971,False,21.67756178580703,1.3694589987488242
4109,K,4267.009841082447,7.549075468887272,0.792171833308938,37.710505210532254,1127.4923548342106,False,abiotic_o2,0.6410846653359878,9.897594241019714,1000.0,10,4.560505134154608,False,20.855654937169195,1.3694589987488242
4109,K,4267.009841082447,7.549075468887272,0.792171833308938,37.710505210532254,1127.4923548342106,False,abiotic_o2,0.6410846653359878,9.897594241019714,1000.0,20,4.775572789291693,False,20.432307053612938,1.3694589987488242
4110,M,3617.6747988326283,10.352930847531214,2.5372339851396335,44.051349486286696,151.55159545369156,False,reduced_o2_high_ch4,0.5008309001142186,10.42209875020113,0.001,5,220.10715211452785,True,24.92667883846235,5.764809361668056
4110,M,3617.6747988326283,10.352930847531214,2.5372339851396335,44.051349486286696,151.55159545369156,False,reduced_o2_high_ch4,0.5008309001142186,10.42209875020113,0.001,10,239.39140790658658,True,22.59800134776185,5.764809361668056
4110,M,3617.6747988326283,10.352930847531214,2.5372339851396335,44.051349486286696,151.55159545369156,False,reduced_o2_high_ch4,0.5008309001142186,10.42209875020113,0.001,20,251.66701551521172,True,21.338576205745667,5.764809361668056
4111,K,3813.4581676022217,8.214728355639814,1.35594621032399,44.582159815387,516.9508423801418,False,abiotic_o2,0.8102503247504845,7.738842067270641,1000.0,5,3.7778347596716926,False,22.10195990301012,2.0169078201678374
4111,K,3813.4581676022217,8.214728355639814,1.35594621032399,44.582159815387,516.9508423801418,False,abiotic_o2,0.8102503247504845,7.738842067270641,1000.0,10,4.1531271593402135,False,21.07592659382309,2.0169078201678374
4111,K,3813.4581676022217,8.214728355639814,1.35594621032399,44.582159815387,516.9508423801418,False,abiotic_o2,0.8102503247504845,7.738842067270641,1000.0,20,4.400916213562197,False,20.54500769019792,2.0169078201678374
4112,M,3360.2293465913417,10.497299819575876,0.8227853665737783,41.616769050030946,229.42530080943564,True,earth_like,0.3519644216354752,8.517651667738704,1.0,5,35.1974818209296,True,30.550275553939986,2.712143083187935
4112,M,3360.2293465913417,10.497299819575876,0.8227853665737783,41.616769050030946,229.42530080943564,True,earth_like,0.3519644216354752,8.517651667738704,1.0,10,40.36057759350828,True,25.8151023260409,2.712143083187935
4112,M,3360.2293465913417,10.497299819575876,0.8227853665737783,41.616769050030946,229.42530080943564,True,earth_like,0.3519644216354752,8.517651667738704,1.0,20,44.10886308917484,True,23.090037884374894,2.712143083187935
4113,M,3394.136147306561,9.856230697334443,2.5222138869249675,31.543630086662883,149.09903710856932,False,high_co2,0.08764436358907239,6.50299547718664,0.01,5,160.28884215078693,True,24.006237961198757,4.553101667244122
4113,M,3394.136147306561,9.856230697334443,2.5222138869249675,31.543630086662883,149.09903710856932,False,high_co2,0.08764436358907239,6.50299547718664,0.01,10,180.45445264308555,True,22.0941149254536,4.553101667244122
4113,M,3394.136147306561,9.856230697334443,2.5222138869249675,31.543630086662883,149.09903710856932,False,high_co2,0.08764436358907239,6.50299547718664,0.01,20,195.75299155972453,True,21.072806756676325,4.553101667244122
4114,M,3468.5334344874914,8.233009320869513,0.874910334253751,15.508558338458137,196.11400131491456,False,earth_like,0.8212237699509446,6.791882247233514,1.0,5,9.886936492216579,True,21.204837774517653,3.634968409717838
4114,M,3468.5334344874914,8.233009320869513,0.874910334253751,15.508558338458137,196.11400131491456,False,earth_like,0.8212237699509446,6.791882247233514,1.0,10,10.128977853844543,True,20.610819475907302,3.634968409717838
4114,M,3468.5334344874914,8.233009320869513,0.874910334253751,15.508558338458137,196.11400131491456,False,earth_like,0.8212237699509446,6.791882247233514,1.0,20,10.261494602583605,True,20.307706412458707,3.634968409717838
4115,M,3150.881858303391,11.075794317856111,1.8,47.743904870756374,451.03258951895964,False,hycean,0.025641905568690847,6.494597301956351,0.002,5,707.6691902817087,True,52.70354853197392,1.0260265091156284
4115,M,3150.881858303391,11.075794317856111,1.8,47.743904870756374,451.03258951895964,False,hycean,0.025641905568690847,6.494597301956351,0.002,10,914.8352602216156,True,39.824560308513,1.0260265091156284
4115,M,3150.881858303391,11.075794317856111,1.8,47.743904870756374,451.03258951895964,False,hycean,0.025641905568690847,6.494597301956351,0.002,20,1125.1886282668777,True,31.500660881297108,1.0260265091156284
4116,K,3772.6083113575132,8.357276221389682,2.867027952797332,46.914004999389974,521.8360253784939,False,earth_like,0.13815359435485414,6.486521002018912,1.0,5,109.81281042841594,True,22.431829370931734,1.9727885744214817
4116,K,3772.6083113575132,8.357276221389682,2.867027952797332,46.914004999389974,521.8360253784939,False,earth_like,0.13815359435485414,6.486521002018912,1.0,10,114.96124702551272,True,21.249225082785983,1.9727885744214817
4116,K,3772.6083113575132,8.357276221389682,2.867027952797332,46.914004999389974,521.8360253784939,False,earth_like,0.13815359435485414,6.486521002018912,1.0,20,117.94696997452682,True,20.634068615112447,1.9727885744214817
4117,M,3139.6541428022742,11.119262887208231,1.2678681587775809,48.323083562267016,499.85985104700757,False,high_co2,0.1676006977826785,6.201626429810753,0.01,5,41.10555395559376,True,56.10103460340341,0.9217937505575855
4117,M,3139.6541428022742,11.119262887208231,1.2678681587775809,48.323083562267016,499.85985104700757,False,high_co2,0.1676006977826785,6.201626429810753,0.01,10,54.456945690632736,True,42.07159823997068,0.9217937505575855
4117,M,3139.6541428022742,11.119262887208231,1.2678681587775809,48.323083562267016,499.85985104700757,False,high_co2,0.1676006977826785,6.201626429810753,0.01,20,69.3529561926623,True,32.9394853178059,0.9217937505575855
4118,K,3883.353181457621,8.343059500724236,2.3271948159267466,48.4516015673533,261.4604447996661,False,abiotic_o2,0.6011396230920201,10.248308596054962,1000.0,5,18.833958424463244,True,21.124945703871923,4.336760124864787
4118,K,3883.353181457621,8.343059500724236,2.3271948159267466,48.4516015673533,261.4604447996661,False,abiotic_o2,0.6011396230920201,10.248308596054962,1000.0,10,19.98546650522503,True,20.570164771957206,4.336760124864787
4118,K,3883.353181457621,8.343059500724236,2.3271948159267466,48.4516015673533,261.4604447996661,False,abiotic_o2,0.6011396230920201,10.248308596054962,1000.0,20,20.676608886834025,True,20.287085620276194,4.336760124864787
4119,M,3149.8699518906606,10.895402976775816,1.3677854132759053,43.906654701891746,173.9131565652127,False,high_co2,0.11876316577989098,10.81315036186579,0.01,5,131.33496523975506,True,34.09264853367158,2.69963332954202
4119,M,3149.8699518906606,10.895402976775816,1.3677854132759053,43.906654701891746,173.9131565652127,False,high_co2,0.11876316577989098,10.81315036186579,0.01,10,161.14038857257518,True,27.949145217599792,2.69963332954202
4119,M,3149.8699518906606,10.895402976775816,1.3677854132759053,43.906654701891746,173.9131565652127,False,high_co2,0.11876316577989098,10.81315036186579,0.01,20,189.010826616787,True,24.30180125796219,2.69963332954202
4120,M,3523.198219149579,10.650231041915724,0.9766841520185425,48.446291057319215,243.72776621486832,True,abiotic_o2,0.12838219003890086,10.514577862319028,1000.0,5,12.944835947226593,True,30.59337774554329,3.125036425615448
4120,M,3523.198219149579,10.650231041915724,0.9766841520185425,48.446291057319215,243.72776621486832,True,abiotic_o2,0.12838219003890086,10.514577862319028,1000.0,10,16.295919218724567,True,25.84525954733133,3.125036425615448
4120,M,3523.198219149579,10.650231041915724,0.9766841520185425,48.446291057319215,243.72776621486832,True,abiotic_o2,0.12838219003890086,10.514577862319028,1000.0,20,19.524071985518614,True,23.108196530279827,3.125036425615448
4121,K,4429.328154197729,7.481854975914692,0.9389602214985555,38.11720860158123,263.6830695578987,False,abiotic_o2,0.3701429495583221,10.36434470566174,1000.0,5,9.677386391515064,True,20.335869469798702,6.600828497074342
4121,K,4429.328154197729,7.481854975914692,0.9389602214985555,38.11720860158123,263.6830695578987,False,abiotic_o2,0.3701429495583221,10.36434470566174,1000.0,10,9.88380702258588,True,20.168633904114657,6.600828497074342
4121,K,4429.328154197729,7.481854975914692,0.9389602214985555,38.11720860158123,263.6830695578987,False,abiotic_o2,0.3701429495583221,10.36434470566174,1000.0,20,9.996012122310416,True,20.084493938910704,6.600828497074342
4122,K,3761.3886113135695,7.24431417429538,0.8989789383298037,27.985163259487745,127.51739193052697,False,earth_like,0.28907490807341685,9.997763235137949,1.0,5,48.24991721818776,True,20.23566399694695,7.6916033807231265
4122,K,3761.3886113135695,7.24431417429538,0.8989789383298037,27.985163259487745,127.51739193052697,False,earth_like,0.28907490807341685,9.997763235137949,1.0,10,48.50990448171276,True,20.118177071965476,7.6916033807231265
4122,K,3761.3886113135695,7.24431417429538,0.8989789383298037,27.985163259487745,127.51739193052697,False,earth_like,0.28907490807341685,9.997763235137949,1.0,20,48.642904948089104,True,20.059166175524325,7.6916033807231265
4123,M,2976.315518694948,10.832610224167256,1.1362922415769565,37.525157254395474,420.7953281835693,False,high_co2,0.8258997535675281,6.363983597216529,0.01,5,11.204028298419711,True,51.78404534532106,0.8402721833838938
4123,M,2976.315518694948,10.832610224167256,1.1362922415769565,37.525157254395474,420.7953281835693,False,high_co2,0.8258997535675281,6.363983597216529,0.01,10,14.670361206918662,True,39.210588789777646,0.8402721833838938
4123,M,2976.315518694948,10.832610224167256,1.1362922415769565,37.525157254395474,420.7953281835693,False,high_co2,0.8258997535675281,6.363983597216529,0.01,20,18.417282847762092,True,31.111236281048278,0.8402721833838938
4124,K,3804.4544672535794,7.4825917641422155,1.3364941877111802,31.720946548264074,214.74828887713838,True,high_co2,0.8034002953307927,8.542510490054214,0.01,5,21.620223560176672,True,20.46692918775068,4.80889359620033
4124,K,3804.4544672535794,7.4825917641422155,1.3364941877111802,31.720946548264074,214.74828887713838,True,high_co2,0.8034002953307927,8.542510490054214,0.01,10,22.285836940327297,True,20.234692792695895,4.80889359620033
4124,K,3804.4544672535794,7.4825917641422155,1.3364941877111802,31.720946548264074,214.74828887713838,True,high_co2,0.8034002953307927,8.542510490054214,0.01,20,22.6583729601594,True,20.117688641549663,4.80889359620033
4125,M,3068.3044245422006,8.196962234375992,2.2274306232534236,11.921691048510318,176.24516559627804,False,hycean,0.5403204900651747,7.412650608262745,0.002,5,1040.1084767286666,True,21.692527360798792,2.411369955883908
4125,M,3068.3044245422006,8.196962234375992,2.2274306232534236,11.921691048510318,176.24516559627804,False,hycean,0.5403204900651747,7.412650608262745,0.002,10,1078.5515601822149,True,20.863435125988456,2.411369955883908
4125,M,3068.3044245422006,8.196962234375992,2.2274306232534236,11.921691048510318,176.24516559627804,False,hycean,0.5403204900651747,7.412650608262745,0.002,20,1100.524684261993,True,20.436278470606048,2.411369955883908
4126,M,2954.8011560404448,11.09630358900376,3.1243328253158538,41.99695177496691,381.22101424089595,False,high_co2,0.8275605623679523,8.603226149390043,0.01,5,40.88006844700466,True,53.41557207287464,0.9910476353624015
4126,M,2954.8011560404448,11.09630358900376,3.1243328253158538,41.99695177496691,381.22101424089595,False,high_co2,0.8275605623679523,8.603226149390043,0.01,10,53.71047450001917,True,40.29370993593878,0.9910476353624015
4126,M,2954.8011560404448,11.09630358900376,3.1243328253158538,41.99695177496691,381.22101424089595,False,high_co2,0.8275605623679523,8.603226149390043,0.01,20,67.69025442085038,True,31.808671351890865,0.9910476353624015
4127,M,3194.2918569540357,10.798968959709537,2.2411279684804186,43.29361577713555,305.55014833611256,False,hycean,0.7605939531507429,7.133444189436645,0.002,5,312.0282864762719,True,38.98582889533397,1.690615791358838
4127,M,3194.2918569540357,10.798968959709537,2.2411279684804186,43.29361577713555,305.55014833611256,False,hycean,0.7605939531507429,7.133444189436645,0.002,10,382.41021809585607,True,30.969943754789547,1.690615791358838
4127,M,3194.2918569540357,10.798968959709537,2.2411279684804186,43.29361577713555,305.55014833611256,False,hycean,0.7605939531507429,7.133444189436645,0.002,20,444.0108736439231,True,26.064664719071743,1.690615791358838
4128,K,3700.6058569975517,8.259535558240433,1.8,43.657002912175514,321.6820584463363,False,hycean,0.6118146509634194,7.08316620223188,0.002,5,522.7395870145072,True,21.549090394276185,2.889020353526806
4128,K,3700.6058569975517,8.259535558240433,1.8,43.657002912175514,321.6820584463363,False,hycean,0.6118146509634194,7.08316620223188,0.002,10,543.9244854455831,True,20.788323813690766,2.889020353526806
4128,K,3700.6058569975517,8.259535558240433,1.8,43.657002912175514,321.6820584463363,False,hycean,0.6118146509634194,7.08316620223188,0.002,20,556.2708979185496,True,20.397803852665593,2.889020353526806
4129,M,2856.680945895909,11.348495175782489,2.8450030053120976,45.20740886161956,349.97324262268,False,high_co2,0.5922572164755756,7.721952511714505,0.01,5,79.53639999627113,True,58.58223217796171,0.9808131627081123
4129,M,2856.680945895909,11.348495175782489,2.8450030053120976,45.20740886161956,349.97324262268,False,high_co2,0.5922572164755756,7.721952511714505,0.01,10,105.54995625220985,True,43.72823725348334,0.9808131627081123
4129,M,2856.680945895909,11.348495175782489,2.8450030053120976,45.20740886161956,349.97324262268,False,high_co2,0.5922572164755756,7.721952511714505,0.01,20,134.675778171552,True,34.00116894176193,0.9808131627081123
4130,K,3841.589637113012,8.165880212308386,1.8,44.02210665928444,427.58336287590555,False,hycean,0.43847290848586795,9.386430682075066,0.002,5,897.3963469230495,True,21.631391070439232,2.512541015761218
4130,K,3841.589637113012,8.165880212308386,1.8,44.02210665928444,427.58336287590555,False,hycean,0.43847290848586795,9.386430682075066,0.002,10,936.5825429060086,True,20.83087844691601,2.512541015761218
4130,K,3841.589637113012,8.165880212308386,1.8,44.02210665928444,427.58336287590555,False,hycean,0.43847290848586795,9.386430682075066,0.002,20,959.6925839529152,True,20.419463764855365,2.512541015761218
4131,M,3639.3709860894905,10.4150537390685,1.4390844891150119,45.74544683746428,161.4709180107449,False,abiotic_o2,0.22698834436873247,9.267910315067876,1000.0,5,17.490753290932332,True,25.492313605773283,5.4106625430493205
4131,M,3639.3709860894905,10.4150537390685,1.4390844891150119,45.74544683746428,161.4709180107449,False,abiotic_o2,0.22698834436873247,9.267910315067876,1000.0,10,20.771760816139214,True,22.910103933047804,5.4106625430493205
4131,M,3639.3709860894905,10.4150537390685,1.4390844891150119,45.74544683746428,161.4709180107449,False,abiotic_o2,0.22698834436873247,9.267910315067876,1000.0,20,23.4425555952742,True,21.50433752123518,5.4106625430493205
4132,M,3174.7488773035516,10.748022525965421,1.3622480787610018,41.73825881363616,419.77795087679635,False,reduced_o2_high_ch4,0.14845596901137448,8.01217128848572,0.001,5,152.89670246407462,True,44.18092410843769,1.1621088850814691
4132,M,3174.7488773035516,10.748022525965421,1.3622480787610018,41.73825881363616,419.77795087679635,False,reduced_o2_high_ch4,0.14845596901137448,8.01217128848572,0.001,10,191.62383511257653,True,34.268701583831366,1.1621088850814691
4132,M,3174.7488773035516,10.748022525965421,1.3622480787610018,41.73825881363616,419.77795087679635,False,reduced_o2_high_ch4,0.14845596901137448,8.01217128848572,0.001,20,227.19759196779063,True,28.05659054480153,1.1621088850814691
4133,M,3130.3786097453394,10.744844125125374,2.791171494560014,40.39920747569562,319.8814124182455,False,reduced_o2_high_ch4,0.23864211693949683,7.427062890457869,0.001,5,302.96032466348606,True,39.97509121091082,1.495298280373595
4133,M,3130.3786097453394,10.744844125125374,2.791171494560014,40.39920747569562,319.8814124182455,False,reduced_o2_high_ch4,0.23864211693949683,7.427062890457869,0.001,10,371.9837351995089,True,31.591516221036265,1.495298280373595
4133,M,3130.3786097453394,10.744844125125374,2.791171494560014,40.39920747569562,319.8814124182455,False,reduced_o2_high_ch4,0.23864211693949683,7.427062890457869,0.001,20,431.9011525202455,True,26.434213282010383,1.495298280373595
4134,M,2895.3780821131613,11.142980094054398,2.6814416635942147,41.83789415646921,440.0739004398959,False,reduced_o2_high_ch4,0.820260275436771,8.238661745451015,0.001,5,71.96390519987153,True,59.285781296109384,0.8010121995517324
4134,M,2895.3780821131613,11.142980094054398,2.6814416635942147,41.83789415646921,440.0739004398959,False,reduced_o2_high_ch4,0.820260275436771,8.238661745451015,0.001,10,94.35304286670664,True,44.18867820354849,0.8010121995517324
4134,M,2895.3780821131613,11.142980094054398,2.6814416635942147,41.83789415646921,440.0739004398959,False,reduced_o2_high_ch4,0.820260275436771,8.238661745451015,0.001,20,117.9928862180592,True,34.280234164888896,0.8010121995517324
4135,M,3619.2844472892975,10.443616764122096,1.9724141166931517,45.96137315212317,584.9408585077258,False,earth_like,0.08657179966344695,10.960619110160732,1.0,5,101.39419778982897,True,36.598460891764745,1.479750599278752
4135,M,3619.2844472892975,10.443616764122096,1.9724141166931517,45.96137315212317,584.9408585077258,False,earth_like,0.08657179966344695,10.960619110160732,1.0,10,122.08346580787568,True,29.477912557551605,1.479750599278752
4135,M,3619.2844472892975,10.443616764122096,1.9724141166931517,45.96137315212317,584.9408585077258,False,earth_like,0.08657179966344695,10.960619110160732,1.0,20,139.0322141478061,True,25.188761319789638,1.479750599278752
4136,M,3660.951232789276,8.23227306275373,2.5302545768988525,16.891340956730065,148.00441221067527,False,hycean,0.740952973325588,6.622488405631999,0.002,5,494.65681748804934,True,20.720465038928452,6.171344337943891
4136,M,3660.951232789276,8.23227306275373,2.5302545768988525,16.891340956730065,148.00441221067527,False,hycean,0.740952973325588,6.622488405631999,0.002,10,504.9029879437147,True,20.3634190592026,6.171344337943891
4136,M,3660.951232789276,8.23227306275373,2.5302545768988525,16.891340956730065,148.00441221067527,False,hycean,0.740952973325588,6.622488405631999,0.002,20,510.4923992325794,True,20.182491552335634,6.171344337943891
4137,K,4265.410535492103,8.15917861020668,1.8,49.92256464685691,318.3637986770885,False,hycean,0.2069343735413802,6.501989184260457,0.002,5,703.2935990341576,True,20.843303845838626,4.8780305102271235
4137,K,4265.410535492103,8.15917861020668,1.8,49.92256464685691,318.3637986770885,False,hycean,0.2069343735413802,6.501989184260457,0.002,10,722.7433263334397,True,20.425793140996454,4.8780305102271235
4137,K,4265.410535492103,8.15917861020668,1.8,49.92256464685691,318.3637986770885,False,hycean,0.2069343735413802,6.501989184260457,0.002,20,733.6964079930074,True,20.21396438860578,4.8780305102271235
4138,M,3614.4282744325137,10.181456774382413,1.2494413684199763,40.65041288119218,339.64940901847285,False,earth_like,0.22836496540507825,7.723703196434272,1.0,5,46.96574982031007,True,28.928636181958595,2.49546255893263
4138,M,3614.4282744325137,10.181456774382413,1.2494413684199763,40.65041288119218,339.64940901847285,False,earth_like,0.22836496540507825,7.723703196434272,1.0,10,53.20161027404459,True,24.868313086744575,2.49546255893263
4138,M,3614.4282744325137,10.181456774382413,1.2494413684199763,40.65041288119218,339.64940901847285,False,earth_like,0.22836496540507825,7.723703196434272,1.0,20,57.598268387991865,True,22.56464018472039,2.49546255893263
4139,M,2799.646050593326,10.946647083566788,2.5606426658613866,36.588972921107,83.46905597192271,False,abiotic_o2,0.7866347832157202,7.4164085541053,1000.0,5,12.190601264988894,True,30.332731654950933,3.8603562374588476
4139,M,2799.646050593326,10.946647083566788,2.5606426658613866,36.588972921107,83.46905597192271,False,abiotic_o2,0.7866347832157202,7.4164085541053,1000.0,10,15.53424382592829,True,25.68798626159506,3.8603562374588476
4139,M,2799.646050593326,10.946647083566788,2.5606426658613866,36.588972921107,83.46905597192271,False,abiotic_o2,0.7866347832157202,7.4164085541053,1000.0,20,18.929160440649014,True,23.020345934795063,3.8603562374588476
4140,K,3788.093111392861,8.098726904462449,2.9441982536423805,41.88211777826895,545.8749825791916,False,abiotic_o2,0.09629015987996668,8.261878988695514,1000.0,5,42.83705739962331,True,21.989882102383497,1.9177188057667889
4140,K,3788.093111392861,8.098726904462449,2.9441982536423805,41.88211777826895,545.8749825791916,False,abiotic_o2,0.09629015987996668,8.261878988695514,1000.0,10,46.94570122052262,True,21.01850386677457,1.9177188057667889
4140,K,3788.093111392861,8.098726904462449,2.9441982536423805,41.88211777826895,545.8749825791916,False,abiotic_o2,0.09629015987996668,8.261878988695514,1000.0,20,49.638565285962066,True,20.515249269364425,1.9177188057667889
4141,K,3777.293785441936,8.22463934065634,1.4893448399501599,44.209450353408705,449.5702922926691,False,earth_like,0.20576657494180037,7.904978076781216,1.0,5,65.10147094237307,True,21.917178948815057,2.2424382708450037
4141,K,3777.293785441936,8.22463934065634,1.4893448399501599,44.209450353408705,449.5702922926691,False,earth_like,0.20576657494180037,7.904978076781216,1.0,10,67.58259570280477,True,20.97945585075129,2.2424382708450037
4141,K,3777.293785441936,8.22463934065634,1.4893448399501599,44.209450353408705,449.5702922926691,False,earth_like,0.20576657494180037,7.904978076781216,1.0,20,68.98960072061901,True,20.495579754448492,2.2424382708450037
4142,K,4008.1686303456154,7.704831605719161,3.234718620809273,37.60157770785101,141.8018864702155,False,high_co2,0.12378933506597628,9.724927650995934,0.01,5,235.96446284077786,True,20.30394689251986,9.079470455901475
4142,K,4008.1686303456154,7.704831605719161,3.234718620809273,37.60157770785101,141.8018864702155,False,high_co2,0.12378933506597628,9.724927650995934,0.01,10,241.32384758904612,True,20.152546483074715,9.079470455901475
4142,K,4008.1686303456154,7.704831605719161,3.234718620809273,37.60157770785101,141.8018864702155,False,high_co2,0.12378933506597628,9.724927650995934,0.01,20,244.2417421593391,True,20.07641812893526,9.079470455901475
4143,K,3825.625068052837,7.494269333369077,2.7270888403124336,32.13146163557993,530.4874791193666,False,earth_like,0.06557896703789612,9.342122534982234,1.0,5,165.37153071819804,True,21.09851189314029,2.0385030228964394
4143,K,3825.625068052837,7.494269333369077,2.7270888403124336,32.13146163557993,530.4874791193666,False,earth_like,0.06557896703789612,9.342122534982234,1.0,10,169.21848958969485,True,20.55593608658213,2.0385030228964394
4143,K,3825.625068052837,7.494269333369077,2.7270888403124336,32.13146163557993,530.4874791193666,False,earth_like,0.06557896703789612,9.342122534982234,1.0,20,171.30988336216666,True,20.279706434856443,2.0385030228964394
4144,K,3822.310119119255,7.338418793700699,1.8,29.871350796452166,267.4735161551692,False,hycean,0.44867744797263803,8.431379566485408,0.002,5,853.6871616380736,True,20.50210168619762,3.9144713982955506
4144,K,3822.310119119255,7.338418793700699,1.8,29.871350796452166,267.4735161551692,False,hycean,0.44867744797263803,8.431379566485408,0.002,10,867.0471878114279,True,20.2524501333484,3.9144713982955506
4144,K,3822.310119119255,7.338418793700699,1.8,29.871350796452166,267.4735161551692,False,hycean,0.44867744797263803,8.431379566485408,0.002,20,874.1955736327274,True,20.126620888430523,3.9144713982955506
4145,M,3218.040117626283,10.723690624577126,2.7158925949017965,42.47168363021645,156.71771046819012,False,abiotic_o2,0.3751805952959457,8.728103838682738,1000.0,5,29.12308305997453,True,30.171934891425245,3.4598554420618384
4145,M,3218.040117626283,10.723690624577126,2.7158925949017965,42.47168363021645,156.71771046819012,False,abiotic_o2,0.3751805952959457,8.728103838682738,1000.0,10,36.84048681400301,True,25.592828119092268,3.4598554420618384
4145,M,3218.040117626283,10.723690624577126,2.7158925949017965,42.47168363021645,156.71771046819012,False,abiotic_o2,0.3751805952959457,8.728103838682738,1000.0,20,44.38505142694522,True,22.9672936954819,3.4598554420618384
4146,M,3458.808606421772,9.854048525326833,1.8,32.56239682329056,179.31002586730037,False,hycean,0.6141321400282158,10.351663002575407,0.002,5,835.3583175346158,True,24.526887101728324,3.982477420962519
4146,M,3458.808606421772,9.854048525326833,1.8,32.56239682329056,179.31002586730037,False,hycean,0.6141321400282158,10.351663002575407,0.002,10,910.3121150090091,True,22.37682446561817,3.982477420962519
4146,M,3458.808606421772,9.854048525326833,1.8,32.56239682329056,179.31002586730037,False,hycean,0.6141321400282158,10.351663002575407,0.002,20,959.7767217908113,True,21.221714164025798,3.982477420962519
4147,K,4111.80018657689,7.782173548991645,1.1143470753453373,40.200846485279904,494.2487106135872,False,abiotic_o2,0.7267875304969652,6.972368146005839,1000.0,5,3.675874679915362,False,21.054584082381204,2.7547702538106464
